x,n,payoff_C,payoff_D,epi_size,C,eta,beta,gamma,theta,x0,n0,L,Dr,Dg,Game
0.99999,0.9980099655482209,0.9968731533385007,0.0,0.0016266266266266266,0.1,0.2,0.4,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980114221070702,0.9966744790108398,0.0,0.001951951951951952,0.1,0.2,0.4,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980123408779884,0.9970893379130297,0.0,0.0011011011011011012,0.1,0.2,0.4,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980126135895664,0.997102281875599,0.0,0.001051051051051051,0.1,0.2,0.4,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980127641978929,0.9974654061933982,0.0,0.00047547547547547545,0.1,0.2,0.4,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980128434569026,0.997140148491513,0.0,0.000975975975975976,0.1,0.2,0.4,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980130379577656,0.9973654088209885,0.0,0.0006756756756756757,0.1,0.2,0.4,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4788310793897464,0.0002512324162650825,-0.43080609912358925,-0.43070843311522233,0.8143393393393393,0.1,0.2,0.5,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980070338099434,0.9925704702204156,0.0,0.009984984984984985,0.1,0.2,0.5,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980144034911642,0.995825017918199,0.0,0.003703703703703704,0.1,0.2,0.5,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980088916041367,0.9965212296529361,0.0,0.0022522522522522522,0.1,0.2,0.5,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980104509474709,0.9961095312240111,0.0,0.003003003003003003,0.1,0.2,0.5,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980115499401415,0.9968131632229797,0.0,0.0015265265265265264,0.1,0.2,0.5,0.6,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980117872576142,0.9969009781731332,0.0,0.0014014014014014013,0.1,0.2,0.5,0.7000000000000001,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980121442972603,0.9968640753450487,0.0,0.0014014014014014013,0.1,0.2,0.5,0.8,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980121547137824,0.9972272546943067,0.0,0.0007757757757757758,0.1,0.2,0.5,0.9,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980121568455157,0.9972645546107074,0.0,0.0007757757757757758,0.1,0.2,0.5,1.0,0.5,0.5,0.5,200,-0.5,-0.5,H
0.4793709604141872,0.00034578556142822106,-0.48856391345170874,-0.48848505399071407,0.9299049049049048,0.1,0.2,0.6,0.1,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980111725872872,0.9861304617218307,0.0,0.022922922922922924,0.1,0.2,0.6,0.2,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980156582636538,0.9923040077569968,0.0,0.010585585585585585,0.1,0.2,0.6,0.30000000000000004,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980150415810266,0.9963907492865604,0.0,0.0023773773773773776,0.1,0.2,0.6,0.4,0.5,0.5,0.5,200,-0.5,-0.5,H
0.99999,0.9980083830183824,0.9955811917735852,0.0,0.0039289289289289285,0.1,0.2,0.6,0.5,0.5,0.5,0.5,200,-0.5,-0.5,H
